price,area,road_width,width,floors,parking_slots,bedrooms,type_Nhà trong ngõ,district_Quận Bắc Từ Liêm,district_Quận Cầu Giấy,district_Quận Hai Bà Trưng,district_Quận Hoàn Kiếm,district_Quận Hoàng Mai,district_Quận Hà Đông,district_Quận Long Biên,district_Quận Nam Từ Liêm,district_Quận Thanh Xuân,district_Quận Tây Hồ,district_Quận Đống Đa
4.5,33.0,3.2,5.0,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
10.8,59.0,8.0,4.0,6.0,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1.77,20.0,3.0,3.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
4.4,60.0,4.0,4.2,4.0,1,5,1,0,1,0,0,0,0,0,0,0,0,0
4.6,63.0,4.0,4.2,4.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
4.1,65.0,3.0,4.25,4.0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
4.1,61.0,3.0,4.3,4.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
4.3,59.0,3.5,4.3,4.0,1,5,1,0,1,0,0,0,0,0,0,0,0,0
4.5,62.0,4.0,4.2,4.0,1,5,1,0,1,0,0,0,0,0,0,0,0,0
4.3,59.0,4.0,4.2,4.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
2.98,32.0,3.0,4.15,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
7.6,66.0,10.0,5.0,4.0,3,4,1,0,0,0,0,0,0,0,0,1,0,0
2.25,45.0,2.0,4.0,3.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
4.9,45.0,3.0,3.8,4.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
3.1,36.0,3.0,6.0,5.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
2.7,30.0,3.0,3.0,4.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
2.3,28.0,3.0,3.6,4.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
13.0,60.0,12.0,5.5,7.0,1,7,0,0,0,0,0,0,1,0,0,0,0,0
3.4,30.0,3.0,4.0,5.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
7.3,50.0,12.0,4.2,7.0,2,4,0,0,0,0,0,0,1,0,0,0,0,0
4.4,52.0,3.0,5.1,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
4.1,48.0,3.0,6.7,5.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
1.75,26.0,2.0,3.0,3.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
1.48,18.0,2.0,3.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2.65,30.0,3.0,4.0,4.0,1,3,1,0,0,0,0,0,1,0,0,0,0,0
6.9,50.0,20.0,4.2,5.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0
13.5,79.0,12.0,4.5,4.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0
9.9,52.0,6.0,4.5,4.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
3.3,33.0,2.5,4.2,5.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
2.8,31.0,2.5,4.0,5.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
3.75,39.0,3.0,3.55,4.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
3.75,30.0,3.0,4.0,6.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
3.0,40.0,3.0,3.8,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
4.55,35.0,3.0,5.7,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
2.55,33.0,2.5,4.0,5.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
4.05,35.0,20.0,3.5,3.0,4,3,1,0,0,0,0,0,1,0,0,0,0,0
13.6,50.0,10.0,5.0,5.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
4.3,44.0,2.5,3.3,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
6.6,46.0,3.5,3.5,6.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
7.5,55.0,3.0,4.0,4.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
10.2,50.0,5.0,4.3,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
6.7,40.0,3.0,4.5,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
3.9,53.0,3.0,5.6,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
3.4,40.0,3.0,5.4,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
5.2,45.0,3.0,4.5,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
7.6,52.0,6.0,4.0,4.0,1,4,0,0,0,0,0,0,0,0,1,0,0,0
3.25,34.0,2.0,3.2,4.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
7.6,54.0,5.0,4.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
7.5,55.0,5.0,4.0,5.0,1,6,1,0,1,0,0,0,0,0,0,0,0,0
11.5,58.0,8.0,5.8,5.0,2,4,1,0,1,0,0,0,0,0,0,0,0,0
35.0,155.0,8.0,9.0,9.0,4,11,1,0,0,0,0,0,0,0,1,0,0,0
25.0,100.0,12.0,8.0,9.0,3,11,1,0,0,0,0,0,0,0,1,0,0,0
8.6,60.0,8.0,5.8,5.0,2,4,1,0,1,0,0,0,0,0,0,0,0,0
6.89,65.0,3.0,4.6,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
7.0,60.0,2.5,4.5,5.0,0,10,1,0,0,0,0,0,0,0,0,0,0,1
2.8,35.0,3.0,3.5,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
3.7,35.0,4.0,3.5,4.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
4.4,50.0,5.0,4.0,5.0,1,4,1,1,0,0,0,0,0,0,0,0,0,0
3.2,40.0,3.0,4.0,4.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
3.9,58.0,4.0,4.0,3.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.77,18.0,3.0,3.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
2.85,25.0,4.0,3.7,4.0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
3.9,36.0,3.0,3.74,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
3.45,35.0,3.0,3.0,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
9.0,70.0,3.0,5.0,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
2.75,34.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
4.0,40.0,3.0,5.0,5.0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
3.5,40.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
3.5,35.0,3.0,3.8,5.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0
7.2,45.0,12.0,4.0,5.0,1,4,0,0,0,0,0,1,0,0,0,0,0,0
3.5,35.0,3.5,3.8,5.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0
4.65,32.0,3.0,3.6,5.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1
3.45,35.0,2.5,3.7,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
3.45,35.0,3.0,3.3,4.0,0,4,1,0,0,1,0,0,0,0,0,0,0,0
3.48,35.0,3.0,3.7,5.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0
3.1,25.0,3.0,3.3,4.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
3.9,36.0,3.0,4.0,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
3.59,30.0,3.0,3.7,5.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2.6,46.0,3.0,4.0,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
4.9,43.0,3.0,5.0,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
17.4,118.0,12.0,5.0,3.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
5.5,45.0,3.0,4.0,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
6.6,46.0,3.0,3.70000004768372,6.0,0,4,1,0,0,1,0,0,0,0,0,0,0,0
6.5,50.0,3.0,5.0,5.0,0,9,1,0,1,0,0,0,0,0,0,0,0,0
7.6,55.0,5.0,3.79999995231628,5.0,1,6,1,0,1,0,0,0,0,0,0,0,0,0
6.5,78.0,3.0,4.5,7.0,0,11,1,0,0,0,0,1,0,0,0,0,0,0
5.9,60.0,3.0,5.0,5.0,0,9,1,0,0,0,0,0,0,0,1,0,0,0
12.5,69.0,5.0,4.5,5.0,1,4,1,0,1,0,0,0,0,0,0,0,0,0
3.9,55.0,2.0,5.0,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
4.0,45.0,3.0,3.8,2.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
4.2,48.0,2.0,4.0,4.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
3.85,35.0,5.0,3.8,4.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
3.5,35.0,2.5,5.2,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
6.2,40.0,2.0,8.0,7.0,0,11,1,0,0,0,0,0,0,0,0,0,1,0
5.4,70.0,2.0,4.0,5.0,0,9,1,0,0,1,0,0,0,0,0,0,0,0
2.58,31.0,2.0,3.2,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
2.91,33.0,2.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
2.95,33.0,2.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
4.91,43.0,3.0,4.0,5.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
4.91,43.0,2.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
3.95,40.0,2.0,3.3,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
3.1,32.0,6.0,3.0,4.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0
4.5,40.0,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
3.7,35.0,2.0,3.6,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
10.0,80.0,7.0,6.0,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
14.0,98.0,6.0,4.6,5.0,3,5,1,0,0,0,0,0,0,0,0,0,0,1
6.0,40.0,2.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
3.7,34.0,3.0,3.4,5.0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
1.28,20.0,3.0,3.4,5.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
4.1,52.0,3.0,6.0,5.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
2.9,35.0,3.0,3.4,3.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
3.25,40.0,3.0,4.0,4.0,1,4,1,0,0,0,0,0,0,1,0,0,0,0
2.4,32.0,3.0,3.2,4.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
2.75,32.0,2.5,4.7,4.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
3.2,32.0,3.5,4.0,4.0,2,3,1,0,0,0,0,0,0,1,0,0,0,0
5.3,55.0,3.0,3.6,4.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.65,22.0,4.0,4.0,4.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2.91,33.0,2.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
10.5,48.0,10.0,4.0,4.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
8.6,46.0,10.0,4.0,5.0,2,5,1,0,0,0,0,1,0,0,0,0,0,0
13.3,73.0,8.0,3.6,5.0,2,4,1,0,0,0,0,0,0,0,0,0,0,1
6.2,40.0,4.0,3.7,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
2.9,33.0,3.0,4.0,5.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0
13.3,70.0,10.0,5.5,6.0,2,6,1,0,0,0,0,1,0,0,0,0,0,0
7.6,51.0,10.0,4.0,5.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0
3.5,45.0,2.0,4.4,4.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0
2.05,28.0,2.5,3.4,3.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
2.15,25.0,2.5,3.3,4.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0
3.1,35.0,2.0,3.2,3.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0
5.65,35.0,5.0,3.5,5.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
3.5,40.0,5.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
2.7,38.0,2.5,3.2,4.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
70.0,137.0,50.0,8.3,8.0,0,11,0,0,0,0,0,0,0,0,0,0,0,1
3.5,58.0,3.0,4.5,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
58.0,160.0,40.0,10.0,12.0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
4.2,55.0,3.0,6.7,4.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
15.8,56.0,6.0,4.0,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
2.6,50.0,3.0,4.0,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
7.3,55.0,2.5,4.0,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
15.5,64.0,15.0,5.0,6.0,4,6,0,0,1,0,0,0,0,0,0,0,0,0
81.0,178.0,50.0,9.3,9.0,4,11,0,0,0,0,0,0,0,0,1,0,0,0
6.5,43.0,16.0,5.0,6.0,3,6,0,0,0,0,0,0,0,0,1,0,0,0
6.5,40.0,6.0,4.0,5.0,1,6,1,0,1,0,0,0,0,0,0,0,0,0
3.3,35.0,2.5,4.5,5.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0
15.2,60.0,6.0,4.1,6.0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
4.2,35.0,3.0,4.9,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
6.6,62.0,6.0,5.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
4.2,40.0,3.0,3.6,5.0,1,6,1,0,1,0,0,0,0,0,0,0,0,0
4.85,35.0,3.0,4.3,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
25.0,130.0,3.0,7.0,6.0,0,11,1,0,1,0,0,0,0,0,0,0,0,0
2.79,30.0,4.0,3.29999995231628,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
23.0,150.0,15.0,14.0,4.0,7,6,0,0,0,0,0,0,0,0,1,0,0,0
9.6,50.0,7.0,4.0,5.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
3.35,40.0,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3.35,32.0,3.0,3.7,5.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0
4.5,30.0,2.0,3.4,5.0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
3.3,32.0,3.0,3.2,4.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0
17.0,63.0,10.0,5.0,6.0,0,8,0,0,0,0,0,0,0,0,1,0,0,0
5.5,65.0,5.0,4.2,2.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
4.0,59.0,4.0,5.9,5.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
19.2,100.0,7.0,8.5,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
15.0,115.0,3.0,5.0,7.0,0,11,0,0,1,0,0,0,0,0,0,0,0,0
25.0,160.0,3.5,8.0,9.0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
27.5,89.0,40.0,4.3,8.0,2,7,0,0,0,0,0,0,0,0,0,0,0,1
30.0,70.0,40.0,6.0,2.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
34.0,30.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
38.0,137.0,5.0,4.0,3.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
4.25,52.0,3.0,5.0,5.0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
1.65,22.0,4.0,3.0,4.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
10.0,60.0,7.0,4.7,5.0,1,6,0,0,1,0,0,0,0,0,0,0,0,0
12.9,68.0,6.0,4.4,5.0,2,6,0,0,1,0,0,0,0,0,0,0,0,0
15.0,55.0,40.0,4.5,5.0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
22.0,74.0,7.0,5.4,8.0,2,7,1,0,1,0,0,0,0,0,0,0,0,0
5.2,36.0,5.0,3.3,5.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
6.5,41.0,3.5,3.5,6.0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
6.5,40.2,6.0,4.0,5.0,4,6,0,0,1,0,0,0,0,0,0,0,0,0
9.5,55.0,4.0,5.0,6.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
16.5,100.0,6.0,6.0,7.0,4,11,0,0,0,0,0,0,0,0,0,0,1,0
30.0,50.0,5.0,4.0,7.0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
20.0,60.0,7.0,5.0,7.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
5.4,70.0,5.0,4.0,5.0,0,9,1,0,0,1,0,0,0,0,0,0,0,0
4.9,38.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
5.7,40.0,5.0,4.0,5.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
4.9,48.0,4.0,4.2,6.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
3.95,32.0,3.0,5.0,5.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
10.4,47.0,8.0,4.6,5.0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
3.15,38.0,5.0,5.0,3.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
12.8,58.0,5.0,4.0,4.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
4.25,54.0,3.0,5.0,5.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
2.5,25.0,3.0,4.0,5.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
3.91,40.0,3.0,6.0,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
8.0,62.0,3.0,4.5,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
5.6,64.0,3.0,6.0,4.0,0,9,1,0,1,0,0,0,0,0,0,0,0,0
4.0,50.0,3.0,5.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
1.63,35.0,3.0,3.5,4.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
1.58,35.0,3.0,3.5,4.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
1.45,33.0,3.0,3.5,3.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
3.5,33.0,4.0,3.5,5.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0
3.8,30.0,4.0,3.5,5.0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
2.75,33.0,4.0,5.35,3.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
6.2,45.0,6.0,3.8,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
3.4,36.0,4.0,4.0,4.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
3.5,34.0,3.0,4.0,5.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
3.5,50.0,3.0,5.0,4.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
4.2,50.0,3.0,5.0,5.0,1,4,1,0,0,0,0,0,0,1,0,0,0,0
4.1,54.0,3.0,4.9,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
4.5,38.0,4.0,5.0,4.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1
4.65,38.0,2.5,4.0,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
2.75,35.0,3.0,3.4,5.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
2.29,25.0,3.0,4.69999980926514,4.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
6.9,56.0,3.0,4.0,5.0,0,9,1,0,1,0,0,0,0,0,0,0,0,0
9.5,70.0,6.0,4.19999980926514,7.0,1,10,1,0,0,0,0,0,0,0,0,1,0,0
10.4,55.0,6.0,4.0,6.0,1,6,1,0,0,0,0,0,0,0,0,1,0,0
6.7,60.0,3.0,4.5,5.0,0,12,1,0,0,0,0,0,0,0,1,0,0,0
9.3,70.0,3.5,4.5,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
11.0,54.0,5.0,5.0,6.0,1,5,1,0,1,0,0,0,0,0,0,0,0,0
3.6,35.0,3.0,3.5,5.0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
2.95,30.0,12.0,3.5,4.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
3.5,30.0,4.0,6.3,3.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
4.0,45.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
14.3,73.5,16.0,5.0,6.0,3,10,0,0,0,0,0,0,0,0,1,0,0,0
11.8,50.0,13.0,4.1,7.0,2,6,0,0,1,0,0,0,0,0,0,0,0,0
13.8,45.0,12.0,4.1,4.0,1,4,0,0,1,0,0,0,0,0,0,0,0,0
20.0,60.0,7.0,5.0,7.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2.99,38.0,2.0,4.0,4.5,0,4,0,0,0,0,0,0,0,0,1,0,0,0
2.95,36.0,3.0,4.0,4.0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
2.9,40.0,4.0,4.0,5.0,1,4,0,0,0,0,0,0,0,0,1,0,0,0
2.95,41.3,3.0,4.2,4.0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
3.05,37.0,3.0,4.0,4.0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
2.7,50.0,2.0,4.0,3.0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
4.55,38.0,3.0,5.0,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
3.9,35.0,15.0,3.5,3.5,1,2,0,0,0,0,0,0,1,0,0,0,0,0
3.3,44.0,6.0,4.0,4.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0
4.3,44.0,3.0,3.3,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
45.0,55.0,3.0,4.5,5.0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
4.3,70.0,3.0,6.0,3.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
7.8,65.0,6.0,3.7,6.0,1,5,0,0,0,0,0,1,0,0,0,0,0,0
2.0,32.0,2.5,3.4,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
6.0,40.0,12.0,3.5,5.0,2,4,0,0,0,0,0,0,1,0,0,0,0,0
24.5,90.0,10.0,4.5,1.0,4,11,0,0,0,0,0,1,0,0,0,0,0,0
3.3,45.0,3.0,4.0,3.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
3.4,38.0,2.0,3.5,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
35.5,100.0,20.0,4.5,3.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4.6,45.0,5.0,4.0,5.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
5.75,40.0,3.0,4.5,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
4.8,41.0,18.0,4.5,3.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0
5.5,40.0,4.0,3.5,6.0,3,4,1,0,0,1,0,0,0,0,0,0,0,0
5.0,32.0,6.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
3.6,40.0,2.0,4.0,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
16.5,52.0,5.0,4.5,6.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
3.7,45.0,3.0,3.5,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
6.7,40.0,4.0,3.6,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
4.7,55.0,6.0,5.0,5.0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
8.8,51.0,10.0,4.0,5.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0
14.9,60.0,10.0,5.5,7.0,2,4,1,0,0,1,0,0,0,0,0,0,0,0
2.5,32.0,2.5,3.9,5.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0
6.8,84.0,3.2,4.5,4.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0
7.9,62.0,6.0,4.0,6.0,0,10,1,0,0,1,0,0,0,0,0,0,0,0
2.85,30.0,5.0,4.1,3.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
11.68,115.0,30.0,7.0,3.0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
3.4,39.0,3.0,4.4,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
3.55,34.0,3.0,5.5,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
3.3,36.0,3.0,3.8,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
4.9,35.0,3.0,4.0,6.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
7.6,55.0,5.0,4.0,4.0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
6.8,42.0,3.0,3.7,7.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
6.5,50.0,3.0,5.0,5.0,0,9,1,0,1,0,0,0,0,0,0,0,0,0
27.5,101.0,10.0,5.0,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3.8,60.0,4.0,6.0,4.0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
12.5,98.0,10.0,4.25,4.0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
11.6,114.0,4.0,5.0,5.0,4,11,0,0,0,0,0,0,1,0,0,0,0,0
4.25,54.0,2.0,5.0,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
29.0,224.0,5.0,7.0,2.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
23.9,115.0,4.0,4.8,7.0,4,11,1,0,0,0,0,0,0,0,1,0,0,0
19.5,105.0,3.0,4.7,6.0,4,8,1,0,1,0,0,0,0,0,0,0,0,0
2.85,32.0,4.0,3.5,5.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
12.8,60.0,5.0,4.0,4.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
6.5,60.0,4.0,4.30000019073486,5.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0
0.21,55.0,2.5,4.0,3.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
11.5,60.0,8.0,5.5,5.0,3,4,1,0,1,0,0,0,0,0,0,0,0,0
3.0,46.0,3.0,4.0,5.0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
10.0,55.0,8.0,4.5,5.0,3,5,1,0,0,0,0,0,0,0,0,1,0,0
39.5,133.0,24.0,4.0,6.0,2,11,0,0,0,0,0,0,0,0,0,0,0,1
20.5,106.0,24.0,6.0,4.0,1,6,0,0,0,0,0,0,0,0,0,1,0,0
26.89,168.0,30.0,8.0,6.0,4,6,0,0,0,0,0,0,1,0,0,0,0,0
2.8,35.0,3.0,3.7,4.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
3.85,40.0,3.0,4.6,4.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
